Gene	CD4Neg	CD4Pos	CD8Neg	CD8Pos
CFAP20	0.0524267824906316	0.0729855577756979	0.112738628115581	0.0925787529556684
CFAP298	0.0288880872074127	0.0345380603776132	0.106875916838075	0.130063999266365
CFAP300	3.7539638690884e-05	0	0.000540123247234603	0.00166409400457518
CFAP36	0.0175321428372868	0.0170758043718327	0.0393503516589203	0.0437354952204084
CFAP44	0.000144528976007702	0.000201626223640996	0.0001356976579328	0
CFAP45	0.000546741997173942	0.00218250022978117	0.00353704129670009	0
CFAP53	7.1003953221202e-05	0	0.00102350427822278	0
CFAP54	5.75619581760592e-05	0	0.000349506490820141	0.000169071935188141
CFAP57	6.88926607385161e-05	0.00018906777961104	0.00163468179321617	0.00121353555239973
CFAP69	0	0	0.000156132840612184	0.000962075694057933
CFAP70	0.000250348269052962	0	0.000594918560728278	0.000610971918716184
CFAP73	0.000484279139862547	0	0.00274537561006705	0
CFAP74	8.62634296698739e-05	0	0.000126478258616329	0
CFAP97	0.0101872729356996	0.0138496397175685	0.0249096149765546	0.024017299942095
CFAP97D1	0	0	0.00113698746730778	0
CFAP99	3.18143653031744e-05	0	0	0
CFB	0	0	0	0
CFD	0.00655960991839465	0.00320863707688301	0.0105421973769049	0.010826669369615
CFDP1	0.00483052246423688	0.00555988917007839	0.0157096416875193	0.0214220260947454
CFH	0.00046178240932621	0	0.000108924122882773	0
CFI	0	0	0	0
CFL1	0.138487234810839	0.168008673059877	0.374751739906283	0.412728708465559
CFL2	0.0299330681474159	0.0295156687305264	0.0352548901356748	0.0417763991168161
CFLAR	0.0477864478283153	0.0635149619809204	0.125743479931011	0.131527377698205
CFP	0.00584360877516808	0.00194624153143213	0.00733090052278474	0
CGA	0.000283374945630976	0	0.00347119994957413	0
CGAS	0.00760790629036515	0.0107411389210176	0.0297247076576004	0.0496084952331366
CGGBP1	0.00959111851315779	0.0120953074387063	0.0287628795741013	0.0341453442563706
CGN	0	0.000538488274934039	0	0
CGRRF1	0.00963820108784119	0.0100818414788772	0.0278492545938329	0.0441564558087942
CH25H	0.0730431952677699	0.212716275471157	0.0135821931231563	0.0184549077213362
CHAC1	0.00174533983671827	0.00352769544543326	0.0025468919623498	0
CHAC2	0.0109894543164236	0.00942695550028784	0.033357140717818	0.0370981121649868
CHAF1A	0.00247212423465733	0.00708363049049854	0.0170239211867214	0.0185233397314153
CHAF1B	0.0010978150573489	0.00272242929834544	0.00533407142633506	0.00730400891606091
CHAMP1	0.00669929070986331	0.0150403662968169	0.0301506183269848	0.0399984066848741
CHCHD1	0.265642946385026	0.305874165882617	0.533703925606405	0.845659001361862
CHCHD10	0.197304731468668	0.254643709835118	0.387796615227281	0.573735036787118
CHCHD2	0.649172149640861	0.757217610276357	1.36655894684307	1.44068956862431
CHCHD3	0.00098453459454231	0.00110505936455026	0.00303981557413434	0.00354066167989582
CHCHD4	0.00670066420835907	0.00685290001640724	0.0219404176947977	0.0218056071406054
CHCHD5	0.0702719621855998	0.098588881503474	0.192681839416608	0.24640693411241
CHCHD6	0.000222345983344154	0.000244080927783413	0.00024727885974804	0.000253951463899971
CHCHD7	0.0713480968717185	0.0651823570113221	0.179260077313652	0.230259578638958
CHD1	0.0211338376081748	0.0238643980200568	0.0700793485251567	0.0673873702597508
CHD1L	0.00240139755160998	0.00480798816744305	0.0101135950730946	0.0118382506224234
CHD2	0.0121870259411864	0.00918198425370416	0.0349708341567872	0.0273767982528531
CHD3	0.0209936493854842	0.0237170015588643	0.0464768537706509	0.0433547682009564
CHD4	0.0263119500489809	0.0242247434403656	0.0880490926791416	0.0777403277258951
CHD6	0.00227913954485743	0.00363437993198375	0.0074301294544781	0.00904652666638451
CHD7	0.00183615199245675	0.00153240159351347	0.00362149153888968	0.00381885796133965
CHD8	0.00796331177753095	0.01118846060265	0.0286936611216424	0.0351850609009767
CHD9	0.00118608358716725	0.00169590636043069	0.00336944395809933	0.0038728176954699
CHDH	0.00118731821867386	0	0.000585161943274603	0
CHEK1	0.00164244224174749	0.00403969083396002	0.0110717865537582	0.0199675628197704
CHEK2	0.000436718349525521	0.000564010346974797	0.00110655878647988	0.00460503977935935
CHERP	0.0134578427624808	0.0138775706117946	0.0462078461264357	0.0330291792205835
CHFR	0.00313081969683507	0.00473178178653781	0.0110814081250483	0.0103599506290559
CHGB	0.0018801568448986	0	0.00132255239767571	0
CHI3L1	0.00295561023950701	0.00180251635705265	0.00106857092550698	0.0131688645486288
CHI3L2	0.00281479870961645	0.00143857133055889	0.00273155143206166	0.00516247462396789
CHIC1	0.000809529716755603	0.00100529968919481	0.0020732239876613	0.00155996437810706
CHIC2	0.0118044513749941	0.0171316948837726	0.0452732492969404	0.0499415554701586
CHID1	0.00542928559387787	0.0111210903580305	0.00881739469993141	0.0119265248171198
CHIT1	4.627580995263e-05	0.000507994003637298	0	0.00103939770559486
CHKA	0.00112456460767056	0.00157930212230859	0.00467269921741281	0.00277650775939428
CHKB	0.00359622704606357	0.004014679669401	0.0128859417119252	0.0145743211807853
CHM	0.00101078151847684	0.00110224221523292	0.00225813424173676	0.00313074183086504
CHML	0.0058809800896284	0.0157657700160547	0.0351103956413647	0.0190746544789571
CHMP1A	0.0237529865700083	0.033429457940734	0.0888315358944466	0.112607714273075
CHMP1B	0.25932688917925	0.223823748091089	0.487557123802407	0.484849793498411
CHMP2A	0.240085752189009	0.350257965867847	0.398574563886957	0.556978218100439
CHMP2B	0.0250857308545623	0.0294199828819616	0.0587533508986358	0.074129253294012
CHMP3	0.00638997094977552	0.00734784007901254	0.0143955751701049	0.0158153019943175
CHMP4A	0.318761223047201	0.402007826427492	0.53137635881176	0.73077449143928
CHMP4B	0.00868371384864107	0.0106886052743786	0.0282280505784502	0.0210446377583857
CHMP4C	0	0	0	0
CHMP5	0.0505401513111107	0.0759043987819433	0.112822941945849	0.16771238593909
CHMP6	0.00724313099296486	0.017911514006953	0.0181731310338746	0.0292346042806884
CHMP7	0.0186973238521832	0.0234045537220408	0.054800609908941	0.0651301894772769
CHN1	0.00284789105556385	0.00810458352501632	0.0154638903822749	0.0223903941077881
CHN2	5.65300745214289e-05	0	0.000350021857490616	0.000532190267897209
CHORDC1	0.0373497239747178	0.0437520504110659	0.135065893832233	0.133457983085311
CHP1	0.00566164993279386	0.00848858834405034	0.0227127911446387	0.0247048563858615
CHPF	0.0182760557118885	0.0380391247745575	0.0845357910908427	0.10697924046047
CHPF2	0.0284196200092661	0.0410478398192212	0.0867456997401476	0.108087788903377
CHPT1	0.00467898829443109	0.00636326741228836	0.0159747864154268	0.012647830887797
CHRAC1	0.0504727683009153	0.0659312673823129	0.172290917785932	0.118178679728088
CHRFAM7A	0	0	0	0
CHRNA1	0.000103821080035956	0	0.00124814757029849	0
CHRNA10	0.00361678573032051	0	0.00536263162715879	0.0247830190197981
CHRNA5	0.000698243369156472	0.00181762778753542	0.00199309915406836	0.00409376238946739
CHRNA6	0.00106703421389805	0.00195223300932284	0.000231051812981654	0
CHRNB1	0.00778625320274372	0.0184683027541338	0.0563036379282334	0.0440359620101675
CHRNE	0.00141028968629337	0.000417021971883268	0.00355135247337747	0.00673326022058674
CHST1	7.56913021661499e-05	0	0	0
CHST10	0.000267032527019056	0	0.00795522853380645	0.018334471742223
CHST11	0.00212229375463619	0.00363450943236419	0.00631348672486589	0.00723216362432995
CHST12	0.0149059396925551	0.0224943198047472	0.107400522074994	0.171576946791306
CHST13	7.11547819348762e-05	0	0.000743606382086425	0
CHST14	0.00958376930825547	0.0206467123748674	0.028516155170743	0.0319479695159667
CHST15	6.57988961023191e-05	0	0	0
CHST2	0.0218353871048	0.0517911244113484	0.0325627106956529	0.0414609849533688
CHST7	0.0107811948050544	0.0175936422548839	0.0210311194056421	0.0072822786101702
CHSY1	0.00300373186279734	0.00501903530484356	0.0137810482634818	0.00797596407477029
CHTF18	0.00220130266879005	0.00290582935499896	0.0173833053419049	0.0395200960065074
CHTF8	0.0191416818683882	0.0258682499607874	0.0395987367338517	0.0467493821755005
CHTOP	0.0409023943244196	0.0434041066213056	0.121127241722207	0.134735497467471
CHUK	0.00362813964783727	0.00742660631246882	0.0147817136047877	0.0203687357441845
CHURC1	0.0374729178209816	0.0278730568231844	0.0780334833327545	0.0998934548785898
CIAO1	0.0564019613447381	0.114536493686231	0.184162969001872	0.236429778629065
CIAPIN1	0.010015176964159	0.0155469438051344	0.040071622627809	0.0304921278876014
CIART	0.00157049406053048	0	0	0
CIB1	0.515152310020747	0.578738731046664	1.00305914275164	0.959181724799742
CIB2	0.00100232839727808	0.000874602948382938	0.0072854058966221	0.00673379659302071
CIC	0.00591540200061492	0.00500481265845906	0.0169416179223076	0.0189048541369638
CIDEB	0.00678977396514527	0.00648483048947673	0.0180501080643502	0.0154485717560389
CIITA	0.00108285028086911	0.00161425473419664	0.00257320414989348	0.00626903731156921
CINP	0.0127355726363792	0.0164859873148939	0.0366743250560694	0.0571826160353991
CIP2A	0.00115144260344589	0.00291314920771474	0.00923517008744499	0.0178235910050556
CIPC	0.00331380012972061	0.00390065997529045	0.00868703758626642	0.00611896889430406
CIR1	0.0201081018765566	0.0240172382565721	0.0702285629814157	0.0945618298350417
CIRBP	0.210503905992546	0.252208643282409	0.416060221720561	0.467944951908115
CISD1	0.00945889717971316	0.0114105526189647	0.0232072399564896	0.0462228149834651
CISD2	0.0298247080953513	0.0399800317236444	0.0885856614594079	0.0980946468884085
CISD3	0.0453263261886418	0.0875180415806648	0.0980735690294594	0.149242540982966
CISH	0.0129818795561559	0.00252972336073121	0.0143387458630514	0.0176993888575953
CIT	0.000111383627317115	0.000163028919683628	0.00143692198675988	0.0016931226373618
CITED2	0.196799427974283	0.194822912829432	0.483469282802403	0.582988799068651
CITED4	0.0216702542460432	0.00735810989573657	0.0377006867046834	0.0211189128120608
CIZ1	0.00521511018806715	0.00818491270932365	0.0192502977097447	0.0216565854778334
CKAP2	0.0127913712541556	0.012495016751128	0.0652093162892769	0.0684420200689474
CKAP2L	0.00120148246383657	0.00268020367542012	0.015356931389128	0.0236569871637282
CKAP4	0.000930687270330619	0	0.00123981268454121	0
CKAP5	0.00153044371961126	0.00305706389030724	0.00638156288347455	0.0127833228987894
CKB	0.011569634146333	0.0232043392592555	0.0543563816226453	0.0547089048788043
CKLF	0.0889328021288883	0.119770304938391	0.158765939026096	0.23600046473592
CKM	8.2091908364285e-05	0.000901166230021421	0.00170497870516838	0
CKS1B	0.0357250967084145	0.0738001055162649	0.218357058860131	0.282405673915635
CKS2	0.082722397832814	0.125327270447819	0.265664382884436	0.351138717202097
CLASP1	0.000750778703077965	0.00123365002130678	0.00285678375931144	0.00396900353125529
CLASP2	0.00104962436854413	0.00130697489790672	0.00326226424561547	0.00263243259552424
CLASRP	0.00715739337144886	0.00692347137336155	0.0249265830398471	0.0268440260555209
CLBA1	0.00044559057573636	0	0.00118287487956134	0.0024295874510355
CLCC1	0.00267988562195223	0.00465204184857336	0.00415358126432599	0.0196768574412418
CLCF1	0.00470001453756522	0.00143318171136118	0.00908966806608242	0.0214522642681468
CLCN2	0.00130625552151286	0	0.00420305434163424	0.00739966301778872
CLCN3	0.00215928246910731	0.00198289138600984	0.00678986472305273	0.0078542724985142
CLCN4	0	0	0.000256615490724216	0
CLCN5	4.82887403864134e-05	0	0.000238102693093172	0
CLCN6	0.00124016847292446	0.00109616660415384	0.00698971924285602	0.00444368873720486
CLCN7	0.00620396832132362	0.00885610164568947	0.0205428749070155	0.00914412949717336
CLDN1	0.000205078396117182	0	0	0
CLDN11	0	0	0.000557845913910164	0.00263264939685873
CLDN12	6.10300461806897e-05	0	0.000322776786139447	0
CLDN14	3.151115625296e-05	0	0	0
CLDN15	0.0144575428016726	0.02664648412677	0.0550473490430767	0.0884860492692438
CLDN23	0.00047261639060742	0	0	0
CLDN7	0.00114683749895255	0.00314736021482203	0.00345769006601509	0
CLDND1	0.0644368916306233	0.0586783126992528	0.237431592770218	0.249674825679588
CLDND2	0.00569524532936893	0.0212393034262597	0.0335871073701862	0.0392944053258115
CLEC10A	0.00197375773408593	0.00468996328246075	0.00269073560717785	0
CLEC11A	0.00699222317431168	0	0.0148319609437169	0
CLEC12A	0.000220686374473422	0	0.000456105300627576	0.00140523871193353
CLEC12B	0	0	0	0
CLEC14A	0	0	0	0
CLEC16A	0.000471754648686396	0.000695890589263486	0.00162396832688611	0.00191512001781834
CLEC17A	4.77919848111258e-05	0	0	0
CLEC18A	9.72787679912073e-05	0	0.00399161249705066	0
CLEC1A	3.32155443336481e-05	0	0.000239897494133201	0
CLEC2B	0.101101490431229	0.11071066642447	0.424675653756167	0.529653484817106
CLEC2D	0.0885940519350506	0.113087957165308	0.283975125376617	0.356507924838324
CLEC4A	0.00207653381766279	0	0.00494075356505433	0.00380555661498828
CLEC4C	0.000123348040848086	0	0	0
CLEC4D	0.000309918714926183	0	0.00140628085434279	0
CLEC4E	0.00457978765063002	0.00183922177404072	0.0113321545031807	0
CLEC4F	0	0	0.000749810530253453	0
CLEC4G	0	0	0	0
CLEC5A	0.000921391407728966	0.00152320382549421	0.00390851932348272	0
CLEC6A	0	0	0	0
CLEC7A	0.00659891705780788	0.00710010298775046	0.0129733050679841	0
CLEC9A	0	0	0.000816304864553473	0
CLECL1	0.00500558006496768	0.00643311838956276	0.0482177662720365	0.105042274814957
CLHC1	0.000388426278280238	0.000257321209419206	0.000683361268948699	0.00105270176430907
CLIC1	0.307274162687452	0.406379384676473	0.720393040873483	0.800911950362432
CLIC2	0.000144361487268784	0	0.000701014922325348	0
CLIC3	0.0475099107690852	0.0709541575069136	0.377141497791553	0.61968130656864
CLIC4	0.000382419119159696	0.00125650043165094	0.00121632835644063	0.000648133778025623
CLIC5	0.000764397294994049	0.00121940971843302	0.00521028094879445	0.00570795016077127
CLINT1	0.00693540181501884	0.00539056497630287	0.0225761755501876	0.0260139229379557
CLIP1	0.00546114644221728	0.00679599011066823	0.0122814876812978	0.0122632177878756
CLIP2	0.000153013066457519	0.000133549331925175	0.00085739841743315	0.00055224070380865
CLIP3	0.000218393071393437	0	0.000507875344914651	0.00312947950628361
CLIP4	0.00199111531539953	0.00195508056128628	0.00747168308379319	0.0115316386085787
CLK1	0.118073505687059	0.119842774873915	0.290285399325239	0.309184416894337
CLK2	0.00709082396466809	0.00568103449952488	0.0335674249358212	0.0183349464727541
CLK3	0.00964633187409349	0.0140824882382892	0.0332053120099577	0.0436034742127791
CLK4	0.0231628813585595	0.0311795344392486	0.0702165123484487	0.0795196423930541
CLMN	5.14413849737679e-05	0	0.000303715566758148	0
CLMP	0.00010836181248522	0	0.000166827550305929	0.000513987738323506
CLN3	0.00249269217169324	0.00318279284291869	0.0271165866587402	0.0388696373012475
CLN5	0.0165694641701342	0.0168782098654408	0.023214631173947	0.02881373824667
CLN6	0.00163569444891468	0.00153291168571932	0.00668894838040641	0.0149878774099496
CLN8	0.0141507300591828	0.0191420085488503	0.0287684501582325	0.0384531810390333
CLNK	0.000497839413601047	0.000393578842765525	0.00134275961745454	0.00293611181610893
CLNS1A	0.00843944751069155	0.0125668589697649	0.0173027215877836	0.0210247088646709
CLOCK	0.00124815167524153	0.000915535735352436	0.0032069778924689	0.00649158094541118
CLP1	0.0182324840774185	0.0278498953279183	0.0485748630275532	0.052054553008409
CLPB	0.000623293938445249	0.000731517987868697	0.00245866357550081	0.0021661849622916
CLPP	0.097129456160295	0.167934437322802	0.23543762424351	0.213831181863879
CLPTM1	0.00825161195049056	0.00891430495661261	0.023389926974734	0.0345183956987892
CLPTM1L	0.0228054390916263	0.028664413317919	0.0646327881547061	0.0914243394759698
CLPX	0.0100832729890531	0.0177419361633775	0.0354043031316009	0.0543521236951782
CLSPN	0.00218139457302492	0.00468226949035588	0.021353230673468	0.0425526579642537
CLSTN1	0.00353534024327048	0.00378320614255549	0.0106455821228723	0.0111312309831895
CLSTN3	0.00861393685935842	0.0106790263768842	0.0253398553182781	0.0374307081614499
CLTA	0.012351565641289	0.0199882265856075	0.036279007562083	0.0477235747929722
CLTB	0.0399167230844546	0.0512741182217795	0.103537773448322	0.124835542985219
CLTC	0.00780757486946801	0.00908498292986038	0.0250855826725332	0.0262141486230127
CLTRN	2.93777015651052e-05	0	0.000425859258354349	0
CLU	0.00275288528589371	0.00464041200625332	0.00901282822086558	0
CLUAP1	0.00360724198698753	0.00263828128784108	0.0142746447937771	0.0113730692296937
CLUH	0.00484875188961632	0.00453275143008214	0.0110377779637617	0.007697154986385
CLYBL	0.000280339427295646	0.000354379793760867	0.000473044233401122	0
CMAS	0.0138085360661286	0.0243197127368948	0.0435796266296799	0.0814457054785618
CMBL	0.000390004433120392	0.000475698291084423	0.0015506137754661	0.00191094688138393
CMC1	0.00378914771252081	0.0042185177392439	0.0257045919444519	0.0139391404110703
CMC2	0.0177967328542553	0.0206322108453245	0.0645883711958653	0.0683711854731431
CMC4	0.0013675582651465	0.00150124092702038	0.00544523101401216	0.0167764974574565
CMIP	0.00134813101169955	0.00265778004066892	0.0127433552681084	0.0155721349067585
CMKLR1	0.000218916595381127	0.000600790768784722	0.000307233131284946	0
CMPK1	0.0220199703953088	0.0232886950539478	0.0566066903136134	0.0701291100418959
CMPK2	0.0089811098387693	0.00612827524496597	0.0157750470205066	0.0267069033679453
CMSS1	0.000880181889930459	0.000584125606705973	0.00274932631483063	0.00189647302164455
CMTM2	0.000439225481356856	0	0	0.00594514379522188
CMTM3	0.0501607080562845	0.0810313761366459	0.13769248990238	0.183982561016933
CMTM4	1.72304320397616e-05	0.000189147551717383	0.000126317793784924	0
CMTM6	0.0556273681299586	0.0684523404822033	0.13895755968497	0.161200430275448
CMTM7	0.00874438333513256	0.00742732593433047	0.0160289718982976	0.0165920532203752
CMTM8	0.00275501608703064	0.000709966178444794	0.000795133162959498	0
CMTR1	0.00404964201741389	0.00526343699674758	0.010384240185155	0.0139005537997313
CMTR2	0.0492990972869419	0.06704728935147	0.142666352737489	0.175902538459253
CMYA5	1.28346886694277e-05	0	0.000147960652565814	0
CNBD2	0.00314388758742306	0.00337299670767298	0.0164359946676233	0.0142196236511877
CNBP	0.148406465537761	0.18614049998059	0.363040860393868	0.327724588557725
CNDP1	7.98925522282405e-05	0	0.000387025808605716	0
CNDP2	0.015660375069351	0.0206078193102452	0.0424597447168245	0.0512362053439895
CNEP1R1	0.0131917778598999	0.0184869785690928	0.0469728170734034	0.0615296540049201
CNFN	0.0023462351531357	0.00376162144467228	0.0117705620117705	0
CNIH1	0.044033608405638	0.055116033995655	0.0722998499580887	0.0570680516858995
CNIH2	0.0123717052953787	0.0106941227956187	0.0447866689631729	0.0452063290091255
CNIH3	2.32904954466205e-05	0	5.45414147395456e-05	0.000212997280952711
CNIH4	0.0250022757777208	0.0422418883791155	0.0920562629929157	0.117371607859707
CNKSR1	0.00129052163720659	0.00235168763175524	0	0
CNKSR2	0.000146086791473679	5.54730493325475e-05	0.00063252090329603	0.00128823575754007
CNKSR3	0.000236670588035436	0.000252806960799485	0.000339518612323625	0
CNN2	0.05365452429412	0.0553585866762999	0.175635525806039	0.147287610880691
CNN3	0.000162813534035048	0	0.000326824715859093	0
CNNM2	0.000248022597954686	0.00036302333812993	0.000925883150320116	0.000753410889424006
CNNM3	0.00484443050546779	0.0132781000023974	0.01739352062633	0.0336921617193125
CNNM4	0.00132486383204991	0.00302136622598985	0.00648725134296224	0.00492536454035406
CNOT1	0.00533406071570304	0.00792651754714384	0.0188559134335813	0.0239485247985568
CNOT10	0.00253564892891075	0.00244915981235404	0.0114328412521958	0.0090541277091113
CNOT11	0.0168760251237783	0.0192411792274492	0.0550863722394466	0.0632549973771847
CNOT2	0.00735837335547094	0.00709012261472188	0.0297114391468203	0.0326893269996295
CNOT3	0.00849651719419064	0.0198616789245445	0.0427588023020917	0.0371619701950161
CNOT4	0.00396208743686515	0.00465625338498566	0.0168374240779871	0.0182830067108013
CNOT6	0.00244538546603062	0.00398536275947255	0.00947172320592294	0.00988586309414158
CNOT6L	0.027601593055049	0.030004742489584	0.0768878724949479	0.0814633445242609
CNOT7	0.0343245451653084	0.0376948460546125	0.0861728100378306	0.0867702586494946
CNOT8	0.017805370774184	0.0343954185387698	0.0671721000963729	0.0924085635844699
CNOT9	0.014880821773889	0.0146782721990011	0.0473478175048281	0.0477678728555063
CNP	0.0339789686814707	0.0646935805239251	0.0791804195942675	0.0988388056983228
CNPPD1	0.0612401855019795	0.0922093585578073	0.21517604731783	0.181895339662982
CNPY2	0.11484572012017	0.151919713153869	0.306011708989157	0.38130015611183
CNPY3	0.042850679469869	0.0440898173828522	0.127011113883069	0.108216474659398
CNPY4	0.0180100124006669	0.0230884945381711	0.0358400855382286	0.0604574218584963
CNR2	0.00013051437114765	0	0	0
CNRIP1	3.88004283219e-05	0	0.000427083486905814	0
CNST	0.00440553142723647	0.00437171126975446	0.0101856658633982	0.0110877086903975
CNTD1	0.000312269717822592	0	0.000708039944779612	0
CNTF	0.000361195976923806	0	0	0
CNTLN	6.24646967918211e-05	0.000169676240370267	0.000274896067677194	0.000707328240552023
CNTN2	0.000157459011749204	0.000864255362241416	0.00169634585384243	0.00348424053154303
CNTNAP1	0	0	0	0
CNTRL	0.00842865138198813	0.010238809165853	0.0327025426291421	0.0334682037555651
CNTROB	0.0044291060797266	0.00585167981201139	0.0193325027231914	0.0195870872907667
COA1	0.00366376702135182	0.00420020147619909	0.0152735263021207	0.017368250962586
COA3	0.0758761600503427	0.132279901718215	0.183059688088192	0.234034587364076
COA4	0.0935984986541544	0.149750195355673	0.222987586139325	0.2254186490502
COA5	0.0272494075389664	0.037167507817759	0.0722759003007468	0.0632232023098361
COA6	0.0254596110847056	0.0494482367171931	0.0749264949749011	0.0658388070107871
COA7	0.00337007473592688	0.00690190977686021	0.0121732050631835	0.00812151956586937
COASY	0.0263166258429184	0.0411228118766476	0.107859647439291	0.161149058231313
COBL	4.73977787003825e-06	0	0	0
COBLL1	7.71227163655274e-05	0	0	0
COCH	0.0015518373116673	0	0.00186481789657962	0
COG1	0.0120918233358931	0.0196520666590237	0.0356307138817031	0.0578528740170391
COG2	0.00394473251226274	0.0075180992807825	0.012622603507738	0.0288214527488803
COG3	0.00297208270421389	0.00258763800218503	0.00913918801235126	0.0106239806581795
COG4	0.00453312680941678	0.00662775696986328	0.0136689434522172	0.014482345842352
COG5	0.000599361460157045	0.000387905123899404	0.001891754931622	0.00215594496529611
COG6	0.000612799266322406	0.000916247065399654	0.0016937299608375	0.00379512825856922
COG7	0.00184734000989339	0.0020484245615783	0.0105562409069165	0.00979198920956676
COG8	0.00172009993632866	0.000769337317002848	0.0078378580381186	0.00603929095886526
COIL	0.0116780805406216	0.0168403367924363	0.0444944304788947	0.0521856044035575
COL11A2	9.2893336347355e-05	0	0.000662958478799583	0
COL16A1	2.69603939790689e-05	0	0	0
COL18A1	0.000673488398039221	0.000286543757630606	0.00134490056710168	0.00151867562895293
COL19A1	4.12071196371316e-06	0	0	0
COL1A1	0.00158735099157187	0	0.00215009254173045	0.00331216636785619
COL23A1	0	0	6.00077928395289e-05	0.000369762304449288
COL24A1	0	3.66036579628424e-05	0	0
COL26A1	7.25153274665783e-06	7.96039044211764e-05	0	0
COL27A1	9.05020075248306e-05	0	0.000506311749390598	0
COL3A1	0	0.000398930578867239	0	0
COL4A1	0	9.85872907454213e-05	0	0
COL4A2	0	0	0	0
COL4A3	9.45776294189079e-06	0	0	0
COL4A4	4.02315490664476e-05	0	0	0
COL5A1	9.51535959666644e-05	0	5.18749230276658e-05	0
COL5A3	0.00049944646649453	0.00151152724960078	0	0.00123201158507702
COL6A1	0.0003273231281195	0	0.00166527481868143	0
COL6A2	0.00107913396626176	0.00087917358702335	0.00624910241947501	0.00177110565544711
COL6A3	0.00066955162902102	0.00120478032104406	0.00149644261600147	0.00141860567407026
COL7A1	8.89136955717059e-05	0	0.000953522275622666	0
COL8A1	8.83882523803756e-05	9.70284523321652e-05	0.000494608166249819	0.000402517678125785
COL8A2	0	0	0	0
COL9A2	0.00941558615394688	0.0258260878474873	0.0133029126719713	0.0217200827668438
COL9A3	8.57519901193014e-05	0	0	0
COLEC12	0.00017775459049736	0.000339357567007173	0.000343075141842927	0.000704665450071029
COLGALT1	0.00636174886350944	0.00440917323527048	0.0180545342440079	0.0283031662264433
COLGALT2	0.000219719885862848	0.000144167021442643	0.000579941634448967	0.00119118170631264
COLQ	0.000188522738308619	0.00021618615828511	0.000432112990737052	0
COMMD1	0.00190262736676157	0.00257914584020084	0.0043543837557364	0.00496540212366391
COMMD10	0.000837020745848821	0.00117343631948124	0.00194683435708643	0.0019889826578539
COMMD2	0.0350442977804123	0.0587033318146517	0.129027777557946	0.149413380566964
COMMD3	0.16531906831862	0.3144301814147	0.414598640481629	0.508515511763686
COMMD4	0.0345735490863938	0.0719542631106819	0.127497231049105	0.15258416799497
COMMD5	0.024440171246475	0.0414744852513638	0.101391121899489	0.08780466950248
COMMD6	0.109578071232542	0.104684410571967	0.236081646353736	0.240955733444298
COMMD7	0.0170354387363896	0.0212506478687808	0.0502450351504907	0.0782048059404225
COMMD8	0.028943738744308	0.0462763724470093	0.108794464262384	0.199665654319654
COMMD9	0.00735910317880506	0.0108072390750231	0.0265570830392007	0.0365263916622359
COMT	0.0119645360912501	0.0159833725926384	0.0286078932913691	0.0350696699705181
COMTD1	0.0962915904401181	0.172985367237068	0.218537019512441	0.211353198857239
COP1	0.00087035361563245	0.00101263314398899	0.0032483070128624	0.00365209974026812
COPA	0.0189391529030947	0.0169170811145388	0.054712411386556	0.0439927012641168
COPB1	0.0165568777820091	0.0183140691812151	0.0595567489234831	0.0647168429083747
COPB2	0.0177456856092233	0.024888983034072	0.0571178747194512	0.0671873790461689
COPE	0.0827685823928017	0.123733497480365	0.210842831938229	0.292830370374544
COPG1	0.00838705076761793	0.0123916114916889	0.0272983691348284	0.0409970379255928
COPG2	0.000377370482739893	0.00115181298474889	0.00168957408610312	0.00079644675025608
COPRS	0.0248547834026884	0.0619545683985078	0.119063435538519	0.192943982978313
COPS2	0.0139048167571729	0.0182927902907827	0.0512512934874986	0.0649424014424723
COPS3	0.0171583031020492	0.0256595970696741	0.0663976957122252	0.072054850775691
COPS4	0.00792015758897638	0.00857323497245979	0.0310252562530002	0.0219499738517052
COPS5	0.0154432775292912	0.022183847886241	0.0577759257107947	0.0616395661459467
COPS6	0.24263004964529	0.345623744419059	0.47205283268168	0.579010511889971
COPS7A	0.0163337809906588	0.0142752331701364	0.0541209361432492	0.0717832049683742
COPS7B	0.00811010635689169	0.0143551132025289	0.0224593301883328	0.0274833246472815
COPS8	0.0323871799351524	0.0485489220046424	0.102726893392436	0.128077201805155
COPS9	0.105871415910489	0.123005493851598	0.314593804761373	0.341470703688859
COPZ1	0.0125465224216539	0.0204777151529293	0.0355036424344362	0.0609466735092832
COPZ2	0.00133936038424247	0.0036757165601261	0.00358208301313879	0.00465098626331831
COQ10A	0.0559009829415863	0.0472487913746698	0.20489210783646	0.15990375448951
COQ10B	0.0333419346843256	0.0464313429136798	0.0924810731546496	0.120828256572267
COQ2	0.00656016048352516	0.00838300784439161	0.015141797509529	0.0383340502964069
COQ3	0.00105470036778902	0.00304684287205758	0.00707441672226672	0.00484354245429267
COQ4	0.0307545815098814	0.0315063230351374	0.0874851594148781	0.0901210349215132
COQ5	0.00345736034314848	0.00515892965789157	0.0140013080444752	0.0206372570329033
COQ6	0.00901999371315017	0.0123142926861857	0.0324887104246454	0.03473208867976
COQ7	0.0128123403314574	0.00818116145543479	0.0304103102328717	0.044542170598091
COQ8A	0.00298281712556716	0.00195246553505821	0.00570154564732706	0.0052943687298368
COQ8B	0.00376815881001996	0.00668104434959665	0.0170547893107533	0.00896841409139457
COQ9	0.0111811188002124	0.0243982908329454	0.0478427598805191	0.0366679042684163
