id	filename	md5	size	state
435b1496-07ba-45b7-87fc-81adf49e9bce	unc.edu.0a0fb835-dda7-464d-b83c-a2bd68402c6b.2562862.rsem.genes.normalized_results	3a03b1224995419211393df774953c4d	433261	live
54bb7569-8268-4bb5-b806-d00f07253abf	unc.edu.dcc60493-195a-46a1-87e2-0805fc7b317c.2564431.rsem.genes.results	f3762b3d96d29ddc43d4597f150fc717	1483322	live
1c5a154d-1ea7-40c0-905d-237145c11dc7	unc.edu.6b21f292-1752-4682-b885-9cc145c4a5a9.2563693.rsem.genes.normalized_results	8809e410f486345e08914421f1ce7c96	433559	live
992f8198-0a8c-474e-8896-4c32a6d9e54e	unc.edu.cf875269-5309-4c0e-bc92-95318feeb2da.2564068.rsem.genes.results	2fab7a0124dc67893b8c1af22ca64def	1495786	live
3f0bfe18-fd86-425f-ab0d-0ae749eac1b2	unc.edu.fd80bdb7-d293-49e0-8b72-0dd50fbeaac1.2560560.rsem.genes.normalized_results	9a57b8513e59bda18e02ee579cb1ad77	432785	live
19731f96-904f-41ff-bd7d-586363fc80d5	unc.edu.a6221e12-d28b-4539-94ac-133d4999e5e4.2563814.rsem.genes.normalized_results	b74dc57fdf24988ddf600ae7863454ea	433223	live
6ad998df-7b2e-4a19-8353-e4ccd7c91865	unc.edu.66dc8005-3575-4b72-8c02-4f920bdfd8e3.2614628.rsem.genes.results	1a599952c68efa0c09162b8c67cbad9c	1489226	live
dd2dcadf-fdc4-41a0-b53d-3be96e9b046c	unc.edu.c03a3f09-9bed-4efe-8d8a-ac4624d5fa2c.2563031.rsem.genes.normalized_results	e60dcd5f36be10c84f25c8d12a7c9270	436232	live
07310166-b575-48b1-afeb-6a70c60e2ee6	unc.edu.a6b94568-34e2-40f4-a5e6-8d73be0b7e6d.2565025.rsem.genes.results	e815dddfd84af13c8d89baf7706e1ca4	1491852	live
c4b0bbff-8fac-4ff8-b7fa-7eca2e47569d	unc.edu.613d32ad-0ac5-461f-99eb-83fdbd200076.2536349.rsem.genes.normalized_results	8375d06aeb7001479c622f22aa745144	432608	live
4a52ed7c-fe05-41ba-a170-ed0728031d2d	unc.edu.e68d3264-a868-4857-8b75-4b49207b2298.2539411.rsem.genes.normalized_results	9febc88cd710191fe61cd034bf3abf2e	433168	live
d208a379-c39d-43e7-b429-dc1c68a001aa	unc.edu.a6221e12-d28b-4539-94ac-133d4999e5e4.2563797.rsem.genes.results	79564baef42b85c9692e690044adaf5e	1494690	live
dafb00cb-156d-4217-84b4-aa8317f23c92	unc.edu.74414dbc-deae-4350-a11d-faa265c96715.2539000.rsem.genes.results	82197fc096080a3b66d935578ad8d409	1491755	live
3f97f397-3912-4321-aa18-157c0fbe11fe	unc.edu.8b6e8309-2206-4269-8b92-0f42702cbc3d.2543332.rsem.genes.results	b556883585e9a626f8d371f32a395943	1482485	live
c346ce23-5e52-402e-83be-3e34b3ad020a	unc.edu.c1bc5e85-db3f-41a5-bcfc-32f9c7b5cfee.2562802.rsem.genes.results	cbf575a29152f69d52d35550bfa7529e	1503988	live
6c28d182-bb7b-4a65-9802-a67ec211b6a9	unc.edu.c3d39ee9-f15a-4f10-a04c-1a42e612e387.2564030.rsem.genes.normalized_results	0f63c9c5e10d33a2410cd154297571bb	433710	live
51f255b0-eabe-48ba-ad9f-788880d88083	unc.edu.5bbb5bfd-1842-449a-89bc-2ec5990c0b1d.2565302.rsem.genes.results	4d31838e2ce5669568e03cf853d4e3e2	1480069	live
feeea1e5-9b09-484b-b35d-84a1011213e8	unc.edu.be27b78a-f543-497a-96d8-44e21898b502.2539295.rsem.genes.results	361c0e296bd80a4ef13ac5230ac442f8	1501799	live
6a22559a-0802-40ca-98df-22d560d50243	unc.edu.56b27734-cf5d-49e0-8d28-768b16db4769.2563095.rsem.genes.results	1e4a7547709bd7a36de32c09ff038fdb	1487206	live
7cbac76c-a946-4e31-950d-1591938ad825	unc.edu.6fa36fef-2408-48b9-be0d-3624a2066b3a.2535769.rsem.genes.normalized_results	4daa242035409d457a409d398d3394c6	432342	live
48f257a5-73c8-4eff-8fae-81dbc666b9ff	unc.edu.5282f669-d5f4-4545-bf0d-b2e2927b4255.2562111.rsem.genes.normalized_results	ba0ecbbedce226c63cc01856cb47fd61	432529	live
8ad771e0-2de8-40d3-8e8d-94018d793c1b	unc.edu.098382bd-486c-45fe-bdf9-b6b92a595951.2555590.rsem.genes.results	508097c826378fa1dd1b46c4db56cd96	1479091	live
733c45a0-64f5-4257-b7fb-fe6f0ee030a0	unc.edu.74414dbc-deae-4350-a11d-faa265c96715.2539029.rsem.genes.normalized_results	1c31d9176c996c287b7d87c4ccf4b3f3	432912	live
a0f1a1ea-d46b-405a-8f3e-698d85e07394	unc.edu.8b011797-71ab-4903-b227-0602a8ab2c95.2564895.rsem.genes.results	dd747d18a564f83255282f0c57ec593c	1504718	live
7bfb7d4a-4759-456c-84dd-aa909a9cf24d	unc.edu.c3d39ee9-f15a-4f10-a04c-1a42e612e387.2564009.rsem.genes.results	f1ad0fc4f478d487c59b642f6ee92971	1505569	live
