ID	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK	Treg
cg18448570	0	0	0.500000014901161	0.422499999403954	0.0135000003501773	0.0125000001862645	0	0	0	0.152999997138977	0.384499996900558
cg11349980	0.83899998664856	0.126391026903601	0.83899998664856	0.833000004291534	0.846500009298325	0.847000002861023	0.832000017166138	0.854499995708466	0.745999991893768	0.783500015735626	0.819000005722046
cg13630239	0.85699999332428	0.944947209653092	0.963499993085861	0.752999991178513	0.694499999284744	0.71450001001358	0.663500010967255	0.546000003814697	0.745999991893768	0.0694999983534217	0.976500004529953
cg17547822	0.908999979496002	0.953870857539384	0.962999999523163	0.970499992370605	0.90200001001358	0.887499988079071	0.903499990701675	0.847499996423721	0.24099999666214	0.891999989748001	0.959000021219254
cg13756321	0	0.888888888888889	0.933499991893768	0.895000010728836	0.00800000037997961	0.026999999769032	0.0130000002682209	0.0319999996572733	0.904999971389771	0.732500016689301	0.917499989271164
cg13170263	0.939000010490417	0.922322775263952	0.963500022888184	0.928000003099442	0.967000007629395	0.931500017642975	0.865500003099442	0.896499991416931	0.30799999833107	0.950500011444092	0.943499982357025
cg11765227	0.125	0.86038961038961	0.891999989748001	0.863000005483627	0.091499999165535	0.0755000002682209	0.0149999996647239	0.0324999997392297	0.0370000004768372	0.383500009775162	0.800500005483627
cg00775909	0.950999975204468	0.836640285594123	0.935000002384186	0.898500025272369	0.830499976873398	0.840499997138977	0.853499978780746	0.680500000715256	0.180999994277954	0.0754999965429306	0.929000020027161
cg08921414	0.959999978542328	1	0.985000014305115	0.969500005245209	0.19650000333786	0.166500002145767	0.0315000005066395	0.689500004053116	0.929000020027161	0.975499987602234	0.983500003814697
cg18364120	0.805999994277954	0.891812865497076	0.991499990224838	0.955000013113022	0.0830000005662441	0.0989999994635582	0.0965000037103891	0.0364999994635582	0.245000004768372	0.921999990940094	0.976500004529953
cg24612198	0.978999972343445	0.872983992099762	0	0.0200000004842877	0.967500001192093	0.976999998092651	0.949000000953674	0.959000021219254	0.987999975681305	0.896499991416931	0
cg27363081	0.906000018119812	0.920000016689301	0.935500025749207	0.837000012397766	0.963500022888184	0.953000009059906	0.908999979496002	0.962999999523163	0.981000006198883	0.0689999982714653	0.843999981880188
cg15241519	0	0.927827380952381	0.946000009775162	0.94200000166893	0.937999993562698	0.929000020027161	0.811500012874603	0.869500011205673	0.976999998092651	0.981000006198883	0.954999983310699
cg22028456	0.017000000923872	0.824074159065882	0.866999983787537	0.849500000476837	0.0149999996647239	0	0	0.0174999996088445	0.929000020027161	0.650999993085861	0.83500000834465
cg19015143	0.976000010967255	0.947860745822682	0.979499995708466	0.977999985218048	0.017000000923872	0.0604999996721745	0.0994999967515469	0.892500013113022	0.984000027179718	0.974999994039536	0.942499995231628
cg11249357	0.949000000953674	0.873333333333333	0.968500018119812	0.9375	0.122500002384186	0.174499996006489	0.113000001758337	0.164000004529953	0.931999981403351	0.913500010967255	0.96000000834465
cg11095027	0.870999991893768	0.870266479663242	0.782999992370605	0.90149998664856	0.833499997854233	0.761999994516373	0.692999988794327	0.654500007629395	0.623000025749207	0.133499994874001	0.903500020503998
cg14889653	0.957000017166138	0.92046777930176	0.765500009059906	0.872999995946884	0.952500015497208	0.955000013113022	0.948000013828278	0.969500005245209	0.955999970436096	0.175499994307756	0.844500005245209
cg03434907	0.929000020027161	0.16282165039929	0.947999984025955	0.949499994516373	0.935999989509583	0.968999981880188	0.930000007152557	0.921999990940094	0.958999991416931	0.945999979972839	0.880499988794327
cg05235625	0.970000028610229	0.93145522223392	0.983000010251999	0.947499990463257	0.178999997675419	0.0915000010281801	0.0384999997913837	0.0195000004023314	0	0.970999985933304	0.96849998831749
cg04440811	0.0520000010728836	0.915476500988007	0.957499980926514	0.944499999284744	0.863999992609024	0.896499991416931	0.950500011444092	0.921000003814697	0.894999980926514	0.891000002622604	0.961499989032745
cg21494075	0.108999997377396	0.953723404255319	0.975499987602234	0.979499995708466	0.981000006198883	1	0.981000006198883	0.985000014305115	0.959999978542328	0.968000024557114	0.969999998807907
cg00216676	0.950999975204468	0.883962252230014	0.961499989032745	0.950499981641769	0.729000002145767	0.793500006198883	0.758499979972839	0.660999983549118	0	0.926499992609024	0.983500003814697
cg13255542	0.978999972343445	0.92875000834465	0.980500012636185	0.971500009298325	0.663500010967255	0.548499971628189	0.570499986410141	0.516499996185303	0	0.976500004529953	0.960999995470047
cg02376282	0.017000000923872	0.82456115881602	0.819000005722046	0.805500000715256	0.978500008583069	0.920500010251999	0.958000004291534	0.923500001430511	0.898999989032745	0.466499999165535	0.559499993920326
cg08373904	0.0350000001490116	0.918918972885286	0.787999987602234	0.798500001430511	0.968999981880188	0.946499973535538	0.919500023126602	0.94200000166893	0.930999994277954	0.469500005245209	0.56750001013279
cg21590352	0.966000020503998	0.93963963963964	0.990500003099442	0.980000019073486	0.31700000166893	0.276000000536442	0.168999999761581	0.177999995648861	0.111000001430511	0.962999999523163	0.992500007152557
cg16302816	0.166999995708466	0.878676503896713	0.293000012636185	0.354000002145767	0.0135000003501773	0.0310000004246831	0.0120000001043081	0.00350000010803342	0	0.24100000411272	0.247000001370907
cg10660635	0.986000001430511	0.960606008768082	0.949000000953674	0.956499993801117	0.89699998497963	0.912999987602234	0.94650000333786	0.904500007629395	0.888999998569489	0.282499998807907	0.990000009536743
cg09060789	0.925000011920929	0	0.827499985694885	0.80799999833107	0.0200000004842877	0.0254999995231628	0.0450000017881393	0.0145000005140901	0.104999996721745	0.44200000166893	0.95100000500679
cg18072687	0.0379999987781048	0.916521747475085	0.960500001907349	0.956000000238419	0.981000006198883	0.976500004529953	0.976999998092651	0.970500022172928	0.959999978542328	0.964499980211258	0.979999989271164
cg26438284	0	0.902381014823914	0.948499977588654	0.889499992132187	0.943000018596649	0.935499995946884	0.912000000476837	0.92399999499321	0.924000024795532	0.879499971866608	0.946999996900558
cg14763104	0	0.781974206349206	0.581999987363815	0.38400000333786	0.856000006198883	0.835500001907349	0.85300001502037	0.785999983549118	0.815999984741211	0.559000015258789	0.662000000476837
cg26382697	0	0.94023569023569	0.935499995946884	0.664000004529953	0.990000009536743	1	0.965999990701675	0.976000010967255	0.948000013828278	0.645999997854233	0.971500009298325
cg16075139	0.017000000923872	0.8775	0.899500012397766	0.575500011444092	0.962999999523163	1	0.983000010251999	0.962999999523163	1	0.228500001132488	0.97350001335144
cg14755717	0	0.913043250208316	0.973000019788742	0.928000003099442	1	0.981499999761581	0.946999996900558	0.954999983310699	0.977999985218048	0.931500017642975	0.990500003099442
cg18169610	0.0140000004321337	0.900493502616882	0.96399998664856	0.907000005245209	0.97350001335144	0.883500009775162	0.955000013113022	0.943500012159348	0.933000028133392	0.722000002861023	0.939000010490417
cg14078100	0.870999991893768	0.152298835416635	0.913500010967255	0.863999992609024	0.822499990463257	0.854499995708466	0.792999982833862	0.828500002622604	0.777999997138977	0.872500002384186	0.870000004768372
cg13059136	0.980000019073486	0.909090952439742	0.992000013589859	1	1	0.957000017166138	1	0.976000010967255	0.275000005960464	1	0.990000009536743
cg01936636	0.966000020503998	0.962848297213622	0.972000002861023	0.986999988555908	0.230999998748302	0.292999997735023	0.320999994874001	0.312000006437302	0.782999992370605	0.91550001502037	0.979000002145767
cg24099565	0.966000020503998	0.938888667027156	0.964000016450882	0.979000002145767	0.0450000008568168	0.104999996721745	0.0535000003874302	0.0785000026226044	0.486999988555908	0.921999990940094	0.977999985218048
cg18415791	0.944000005722046	0.890872952010896	0.936000019311905	0.895000010728836	0.254000008106232	0.282999992370605	0.0669999979436398	0.0535000003874302	0	0.66100001335144	0.880999982357025
cg25600606	0.99099999666214	0.960298742138365	0.982999980449677	0.986000001430511	0.962500005960464	0.985000014305115	0.937000006437302	0.974999994039536	0.0130000002682209	0.98199999332428	0.986999988555908
cg19045191	0.200000002980232	0.927248507738113	0.967500001192093	0.972000002861023	0.682500004768372	0.674499988555908	0.747500002384186	0.729999989271164	0.935000002384186	0.935000002384186	0.9375
cg02345285	0.906000018119812	0.866666819651922	0.934000015258789	0.876499980688095	0.920000016689301	0.923000007867813	0.856000006198883	0.833999991416931	0.0230000000447035	0.951499998569489	0.886999994516373
cg22493686	0.940999984741211	0.92557978539287	1	1	0.362000003457069	0.366500005125999	0.244999997317791	0.43350000679493	0.28600001335144	0.985500007867813	0.97749999165535
cg02480298	0.897000014781952	0.96239752305373	0.938499987125397	0.882499992847443	0.985500007867813	0.970499992370605	0.932000011205673	0.948000013828278	0.926999986171722	0.0944999996572733	0.919999986886978
cg26313719	0.976000010967255	0.942100970408855	0.960500001907349	0.960500001907349	0.947999984025955	0.96000000834465	0.952499985694885	0.952499985694885	0.303000003099442	0.966500014066696	0.962000012397766
cg23774975	0.902999997138977	0.878787994384766	0.857500016689301	0.863499999046326	0.391499996185303	0.350500002503395	0.0655000004917383	0.810499995946884	0.570999979972839	0.807500004768372	0.840999990701675
cg22854223	0.109999999403954	0.0119047500193119	0.438999995589256	0.601500004529953	0.0215000007301569	0	0	0.0044999998062849	0	0.198499999940395	0.435499995946884
cg00409987	0.958000004291534	0.910101053449843	0.976500004529953	0.97800001502037	0.211000002920628	0.208999998867512	0.180999994277954	0.116999998688698	0.215000003576279	0.949499994516373	0.967500001192093
cg20090662	0.962000012397766	0.823376623376623	0.949499994516373	0.950499981641769	0	0.0144999995827675	0	0.0244999993592501	0	0.921499997377396	0.949999988079071
cg19259111	0.985000014305115	0.956521863522737	0.992000013589859	0.993999987840652	0.852999985218048	0.902999997138977	0.903999984264374	0.948500007390976	0.156000003218651	1	1
cg04027166	0.962999999523163	0.897727446122603	0.960999995470047	0.962500005960464	0.228000000119209	0.339499995112419	0.243000008165836	0.165500000119209	0.34799998998642	0.91100001335144	0.974000006914139
cg22565340	0	0.850168422416405	0.699499994516373	0.812999993562698	0	0.010499999858439	0	0.0145000000484288	0	0.202000003308058	0.77700001001358
cg08594651	0.801999986171722	0.877499997615814	0.881000012159348	0.945499986410141	0.0230000000447035	0.0209999997168779	0	0.0905000008642673	0.0179999992251396	0.778999984264374	0.903499990701675
cg07401324	0.939999997615814	0.864741440330233	0.902999997138977	0.905000001192093	0.724000006914139	0.666500002145767	0.71450001001358	0.603500008583069	0.0570000000298023	0.929000020027161	0.76350000500679
cg15823461	0.0130000002682209	0.953463203463203	0.914499998092651	0.869499981403351	0.953500002622604	0.935000002384186	0.893500000238419	0.904500007629395	0.907000005245209	0.811500012874603	0.956000000238419
cg27409651	0	0.892380952380952	0.865500003099442	0.878499984741211	0	0.00700000021606684	0.025000000372529	0.00849999999627471	0.068000003695488	0.53049997985363	0.847499996423721
cg02106174	0	0.881820499897003	0.917499989271164	0.931000024080276	0.0179999992251396	0.00650000013411045	0.0224999999627471	0.0314999995753169	0.275999993085861	0.696000009775162	0.890500009059906
cg11867718	0.0469999983906746	0.976731601731364	0.965999990701675	0.96000000834465	0.969500005245209	0.96450001001358	0.920500010251999	0.97299998998642	0.966000020503998	0.966000020503998	0.944499999284744
cg12717944	0.0379999987781048	0.92980295566481	0.938500016927719	0.87950000166893	0.988499999046326	0.976999998092651	0.960500001907349	0.956000000238419	0.925999999046326	0.939999997615814	0.953000009059906
cg05579731	0	0.727453626119058	0.84349998831749	0.842500001192093	0.939500004053116	0.877499997615814	0.916500002145767	0.895000010728836	0.876999974250793	0.925999999046326	0.78099998831749
cg24848696	0.972000002861023	0.964239984750748	1	0.98649999499321	0.231499999761581	0.186999998986721	0.212999999523163	0.189999997615814	0.0890000015497208	0.976000010967255	1
cg13588668	0	0.876274509803922	0.953999996185303	0.945499986410141	0	0.0245000002905726	0	0.0119999996386468	0	0.559000015258789	0.929500013589859
cg06202053	0.938000023365021	0.917364103009558	0.979000002145767	0.956499993801117	0.91550001502037	0.902500003576279	0.845499992370605	0.870999991893768	0.179000005125999	0.943500012159348	0.965499997138977
cg01503390	0.954999983310699	1	0.972499996423721	0.965499997138977	0.946999996900558	0.951499998569489	0.954500019550323	0.986999988555908	0.400000005960464	0.918500006198883	0.990000009536743
cg12062497	0.0140000004321337	0.9	0.971000015735626	0.95550000667572	0.986999988555908	0.921000003814697	0.917000025510788	0.934000015258789	0.884999990463257	0.916000008583069	0.928000003099442
cg13395086	0	0.72319833834966	0.0844999998807907	0.0155000006780028	0.00999999977648258	0.0094999996945262	0	0	0	0	0.0820000022649765
cg11803771	0.101999998092651	0.875	0.478500008583069	0.265000000596046	0.0745000001043081	0.0755000002682209	0.0179999992251396	0.0235000001266599	0.00899999961256981	0.0304999994114041	0.415500000119209
cg04985318	0	0.935457527637482	0.984000027179718	0.967000007629395	0.976500004529953	0.983999997377396	0.944999992847443	0.970500022172928	0.97299998998642	0.974500000476837	0.97749999165535
cg12772203	0.967999994754791	0.937822014093399	0.95100000500679	0.938500016927719	0.669500023126602	0.635500013828278	0.698500007390976	0.612500011920929	0.226999998092651	0.875	0.947999984025955
cg25853005	0.947000026702881	0.95452384074529	0.981499999761581	0.984499990940094	0.743000000715256	0.708499997854233	0.716499984264374	0.690499991178513	0.159999996423721	0.953000009059906	0.978500008583069
cg13924996	0.71399998664856	0.932329393823866	0.232499994337559	0.0185000002384186	0.328000009059906	0.170000001788139	0.0984999984502792	0.21000000089407	0.0769999995827675	0	0.427000001072884
cg19176391	0.527999997138977	0	0.0434999987483025	0.0995000004768372	0	0	0	0	0	0.017000000923872	0.0400000009685755
cg12070987	0.973999977111816	0.926627813201202	0.975000023841858	0.959500014781952	0	0.0350000001490116	0.016499999910593	0.013499999884516	0	0.831000000238419	0.96900001168251
cg24757160	0.902999997138977	0.891457853646114	0.943499982357025	0.909500002861023	0.054500000551343	0.0934999994933605	0.025000000372529	0.0625000018626451	0.144999995827675	0.587500005960464	0.949000000953674
cg24397554	0.0120000001043081	0.80425551533699	0.9375	0.867500007152557	0.83050000667572	0.807500004768372	0.814500004053116	0.752999991178513	0.584999978542328	0.31700000166893	0.884999990463257
cg00464927	0	0.947360230816735	0.962500005960464	0.963499993085861	0.88850000500679	0.892500013113022	0.916000008583069	0.885000020265579	0.936999976634979	0.952500015497208	0.97749999165535
cg13738327	0.0320000015199184	0.937741996049881	0.928000003099442	0.831499993801117	0.973999977111816	0.96000000834465	0.962999999523163	0.956499993801117	0.935000002384186	0.870500028133392	0.819499999284744
cg14249520	0.96399998664856	0.93997620438293	0.962999999523163	0.962000012397766	0.945999979972839	0.960999995470047	0.901000022888184	0.87950000166893	0.0230000000447035	0.969999998807907	0.981000006198883
cg06292310	0.0379999987781048	0.923771633080074	0.940999984741211	0.928999990224838	0.974000006914139	0.966000020503998	0.965999990701675	0.962999999523163	0.952000021934509	0.965000003576279	0.875499993562698
cg13647725	0.818000018596649	0.910714348157247	0.0334999989718199	0.00600000005215406	0.918500006198883	0.930000007152557	0.955000013113022	0.918000012636185	0.972000002861023	0.0120000001043081	0.181500002741814
cg26077615	0.939000010490417	0.945588235294118	0.969500005245209	0.976999998092651	0.278000004589558	0.295499995350838	0.341000005602837	0.407999992370605	0.426999986171722	0.983000010251999	0.944499999284744
cg18001454	0.921000003814697	0.918560765006325	0.94200000166893	0.956000000238419	0.0875000022351742	0.108500003814697	0.110000001266599	0.200000002980232	0.296000003814697	0.930000007152557	0.958000004291534
cg05226335	0.938000023365021	0.9354166666665	0.91949999332428	0.856000006198883	0.579500019550323	0.562999993562698	0.398000001907349	0.373999997973442	0.194999992847443	0.684500008821487	0.953999996185303
cg05785753	0.977999985218048	0.940588234102025	0.97749999165535	0.983500003814697	0.949000000953674	1	0.94200000166893	0.939999997615814	0.0130000002682209	0.984499990940094	0.983999997377396
cg03146219	0.978999972343445	0.909370851867339	0.974000006914139	0.979499995708466	0.979499995708466	0.972000002861023	0.936999976634979	0.946000009775162	0.0379999987781048	0.949999988079071	0.976499974727631
cg09383860	0.351999998092651	0.855041916881289	0.127000000327826	0.221000000834465	0.0635000020265579	0.025000000372529	0.0324999988079071	0.0360000003129244	0	0.153500001877546	0.228500001132488
cg15341692	0.310000002384186	0.896560353391311	0.959500014781952	0.89300000667572	0.0564999980852008	0.155499998480082	0.0185000002384186	0.369499996304512	0.828000009059906	0.0874999985098839	0.963499993085861
cg04661759	0.935999989509583	0.947822004556656	0.965000003576279	0.973000019788742	0.226499997079372	0.29449999332428	0.340999990701675	0.666500002145767	0.600000023841858	0.969999998807907	0.988499999046326
cg00430562	0.97299998998642	0.929198218243463	0.967500001192093	0.981000006198883	0.886500000953674	0.91049998998642	0.88400000333786	0.832500010728836	0.0240000002086163	0.965499997138977	0.975499987602234
cg19453665	0.958000004291534	0.929249842273148	0.90599998831749	0.230499997735023	0.96450001001358	1	0.97350001335144	0.946000009775162	0.899999976158142	0.376000002026558	0.965499997138977
cg05554782	0.0719999969005585	0.941125483223886	0.95100000500679	0.79899999499321	0.952499985694885	0.960500001907349	0.941500008106232	0.974999994039536	0.966000020503998	0.298000000417233	0.915999978780746
cg06449094	0.973999977111816	0.931114314418116	0.976999998092651	0.960999995470047	0.366499990224838	0.420000001788139	0.244999997317791	0.177000001072884	0.0780000016093254	0.962500005960464	0.965000003576279
cg06072036	0.929000020027161	0.958333364554814	0.958999991416931	0.914499998092651	0.107999999076128	0.122499998658895	0.0615000016987324	0.0580000001937151	0	0.836499989032745	0.950500011444092
cg03830899	0.96399998664856	0.886751946475771	0.950000017881393	0.876499980688095	0.756000012159348	0.73649999499321	0.775000005960464	0.726999998092651	0.19200000166893	0.931500017642975	0.907499998807907
cg04372535	0.943000018596649	0.950483216179742	0.967500001192093	0.961500018835068	0.975499987602234	0.946000009775162	0.953500002622604	0.956499993801117	0.871999979019165	0.177000008523464	0.97350001335144
cg12614244	0.961000025272369	0.925823954435534	0.962999999523163	0.934000015258789	0.941499978303909	0.956499993801117	0.954499989748001	0.930500000715256	0.884999990463257	0.170500006526709	0.956499993801117
cg07276007	0.986999988555908	0.959935675064723	0.97299998998642	0.972000002861023	0.971499979496002	0.962499976158142	0.98199999332428	0.966500014066696	0.971000015735626	0.150500003248453	1
cg20098659	0.967000007629395	0.960769230769231	0.951499998569489	0.96450001001358	0.978500008583069	0.946999996900558	0.94650000333786	0.966999977827072	0.351000010967255	1	0.966500014066696
cg15956469	0.953000009059906	0.884444504976273	0.974999994039536	0.890000015497208	0.948000013828278	1	0.977999985218048	0.960999995470047	0.970000028610229	0.0804999992251396	0.950500011444092
cg20110671	0.976999998092651	0.91010101010101	0.972000002861023	0.974500000476837	0.559000015258789	0.646499991416931	0.233999989926815	0.964499980211258	0.964999973773956	0.971500009298325	0.939500004053116
cg08435323	0.944000005722046	0.891812947061327	0.925000011920929	0.938999980688095	0.680500000715256	0.608000010251999	0.601500004529953	0.518500000238419	0	0.847499996423721	0.901999980211258
cg10623913	0.897000014781952	0.882307499647141	0.967500001192093	0.806499987840652	0.967500001192093	1	0.960999995470047	0.97800001502037	0.976999998092651	0.170499999076128	0.927500009536743
cg17175527	0.971000015735626	0.946657199608652	0.985500007867813	0.990000009536743	0.819999992847443	0.848499983549118	0.805500000715256	0.804499983787537	0.0670000016689301	0.958000004291534	0.962000012397766
cg06932760	0.245000004768372	0.903697996918336	0.970499992370605	0.967999994754791	0.951999992132187	0.965000003576279	0.955000013113022	0.972000002861023	0.970000028610229	0.976999998092651	0.939999997615814
cg26508200	0.986999988555908	0.959984152340421	0.974000006914139	0.966499984264374	0.940500020980835	0.91499999165535	0.886999994516373	0.845500022172928	0.120999999344349	0.651000022888184	0.970500022172928
cg21224380	0.945999979972839	0.903125	0.976499974727631	0.97350001335144	0.444499999284744	0.41949999332428	0.462999999523163	0.477000012993813	0.0450000017881393	1	0.978500008583069
cg07719172	0.987999975681305	0.928479977228023	0.974999994039536	0.911500006914139	0.984499990940094	0.967000007629395	0.962999999523163	0.954999983310699	0.962000012397766	0.250000007450581	0.977999985218048
cg11424260	0.941999971866608	0.962912087912088	0.956999987363815	0.956499993801117	0.884999990463257	0.855500012636185	0.796000003814697	0.890500009059906	0.115000002086163	0.950000017881393	0.947499990463257
cg20058097	0.934000015258789	0.924812210457666	0.939500004053116	0.789499998092651	0.956000000238419	0.936500012874603	0.935000002384186	0.97350001335144	0.931999981403351	0.38850000500679	0.909999996423721
cg04025761	0.89300000667572	0.212406001985073	0.94200000166893	0.895500004291534	0.936000019311905	0.884999990463257	0.912000000476837	0.921000003814697	0.940999984741211	0.918000012636185	0.852500021457672
cg06857898	0.85699999332428	0.0729442895031892	0.921500027179718	0.84400001168251	0.761999994516373	0.702499985694885	0.668000012636185	0.708500027656555	0.632000029087067	0.783500015735626	0.846000015735626
cg05288655	0.925999999046326	0.928571207182748	0.958000004291534	0.875	0.962000012397766	0.986000001430511	0.962999999523163	0.956000000238419	0.966000020503998	0.153499998152256	0.917999982833862
cg07986378	0.855000019073486	0.902461962266447	0.944000005722046	0.934500008821487	0.226499997079372	0.159499995410442	0.401999995112419	0.408500000834465	0.328999996185303	0.869000017642975	0.973000019788742
cg12121075	0.953000009059906	0.895408099403187	0.949000000953674	0.945499986410141	0.0389999989420176	0.0665000006556511	0.439999997615814	0.609499990940094	0.698000013828278	0.940999984741211	0.954499989748001
cg01361328	0.143999993801117	0.809091001749039	0.950000017881393	0.949000000953674	0	0.00999999977648258	0.00700000021606684	0.0144999995827675	0.788999974727631	0.891999989748001	0.9375
cg00980047	0.869000017642975	0.881944444444444	0.939999997615814	0.952000021934509	0.0599999986588955	0.0365000003948808	0.0179999992251396	0.208999998867512	0.583000004291534	0.618999987840652	0.887999981641769
cg19998289	0.977999985218048	0.915795648970255	0.972499996423721	0.961999982595444	0.193999998271465	0.110999997705221	0.272499993443489	0.337999999523163	0.912999987602234	0.97299998998642	0.970499992370605
cg00089960	0.0560000017285347	0.925893008708954	0.890499979257584	0.88850000500679	0.923000007867813	0.947999984025955	0.945000022649765	0.944499999284744	0.159999996423721	0.960999995470047	0.758500009775162
cg14480046	0.0879999995231628	0.912878787878788	0.025000000372529	0.0484999995678663	0.864999979734421	0.857499986886978	0.833000004291534	0.846500009298325	0.953999996185303	0.582000017166138	0.0179999992251396
cg27068385	0.0829999968409538	0.940178571428571	0.994500011205673	0.977500021457672	0.953500002622604	0.96000000834465	0.928999990224838	0.930500000715256	0.899999976158142	0.962000012397766	0.956999987363815
cg14506192	0.96399998664856	0.925324453935995	0.504000008106232	0.0350000010803342	0.982000023126602	0.974000006914139	0.942500025033951	0.977500021457672	0.971000015735626	0.008500000461936	0.529500007629395
cg10802680	0.925999999046326	0.899367088607595	0.219999998807907	0.0214999997988343	0.900999993085861	0.878000020980835	0.888999998569489	0.86599999666214	0.86599999666214	0	0.319000005722046
cg14094409	0.975000023841858	0.964372105068631	0.427499994635582	0.046000000089407	0.974500000476837	0.97749999165535	0.938500016927719	0.956000000238419	0.970000028610229	0.0150000005960464	0.625999987125397
cg19529732	0.924000024795532	0.930194805194805	0.249999992549419	0.0214999997988343	0.889500021934509	0.880499988794327	0.836500018835068	0.88850000500679	0.787000000476837	0.00650000013411045	0.435499995946884
cg08622923	0.944000005722046	0.922874093605841	0.334000006318092	0.0179999992251396	0.960999995470047	0.907999992370605	0.924500018358231	0.942499995231628	0.91100001335144	0	0.543000012636185
cg11804414	0.940999984741211	0.923745227711541	0.268500000238419	0.0155000002123415	0.941500008106232	0.955000013113022	0.952500015497208	0.958999991416931	0.896000027656555	0.0154999997466803	0.405500009655952
cg21805118	0.864000022411346	0.912878787878788	0.148499999195337	0	0.97350001335144	0.951499998569489	0.916500002145767	0.881500005722046	0.89300000667572	0.00899999961256981	0.286500006914139
cg09123760	0.851000010967255	0.923076923076923	0.307000011205673	0.0205000005662441	0.875499993562698	0.873000025749207	0.805000007152557	0.830000013113022	0.777999997138977	0	0.319000005722046
cg13587802	0.972000002861023	0.928571428571429	0.875499993562698	0.254000000655651	0.979499995708466	0.982499986886978	0.946999996900558	0.949999988079071	0.980000019073486	0.0730000007897615	0.886999994516373
cg16396540	0.0350000001490116	0.911458333333333	0.966500014066696	0.972499996423721	0.949000000953674	0.980500012636185	0.956500023603439	0.974999994039536	0.971000015735626	0.943499982357025	0.974000006914139
cg23241030	0.101999998092651	0.887301441695955	0.943000018596649	0.940500020980835	0.805500000715256	0.800999999046326	0.751500010490417	0.789499998092651	0.725000023841858	0.944499999284744	0.914000004529953
cg16085171	0.0399999991059303	0.90140101313591	0.954499989748001	0.960500001907349	0.918499976396561	0.965000003576279	0.976000010967255	0.974500000476837	0.958999991416931	0.943500012159348	0.936500012874603
cg00076107	0.351000010967255	0.9375	0.93299999833107	0.912999987602234	0.948500007390976	0.988000005483627	0.956499993801117	0.979000002145767	0.936999976634979	0.95550000667572	0.953500002622604
cg25801622	0.935000002384186	0.912878787878788	0.924000024795532	0.684000015258789	1	0.970499992370605	0.950500011444092	0.956999987363815	1	0.0545000024139881	0.842999994754791
cg08617194	0.899999976158142	0.826636999845505	0.88400000333786	0.970499992370605	0.0205000005662441	0.0729999989271164	0.0740000009536743	0.0339999999850988	0	0.608500003814697	0.970999985933304
cg00830710	0.939999997615814	0.922430515289307	0.983500003814697	0.865500003099442	0.951999992132187	0.923500001430511	0.948500007390976	0.97350001335144	0.952000021934509	0.122000001370907	0.953500002622604
cg17723958	0.985000014305115	0.922619047619048	0.936000019311905	0.944999992847443	0.787000000476837	0.736999988555908	0.694000005722046	0.662499994039536	0.180000007152557	0.894499987363815	0.926499992609024
cg17647904	0.984000027179718	0.937088302944018	0.98199999332428	0.876500010490417	0.96399998664856	0.966500014066696	0.961499989032745	0.9375	0.360000014305115	0.111999999731779	0.974500000476837
cg24697460	0.944000005722046	0.895663956639566	0.967500001192093	0.864500015974045	0.952999979257584	0.961500018835068	0.930000007152557	0.925500005483627	0.347000002861023	0.130000002682209	0.965000003576279
cg00169184	0.973999977111816	0.94472599029541	0.973000019788742	0.960499972105026	0.983500003814697	0.959500014781952	0.953999996185303	0.966500014066696	0.836000025272369	0.11849999986589	0.976500004529953
cg22977745	0.976999998092651	0.888888951804903	0.965000003576279	0.938999980688095	0.957000017166138	0.96000000834465	0.922000020742416	0.960500001907349	0.654999971389771	0.109999997541308	0.966000020503998
cg22820108	0.850000023841858	0	0.962500005960464	0.958999991416931	0.0920000001788139	0.0989999994635582	0.061999998986721	0.0724999979138374	0.149000003933907	0.92399999499321	0.930999994277954
cg15862390	0.476000010967255	0.951631732962348	0.966000020503998	0.94650000333786	0.539000004529953	0.478499993681908	0.40149998664856	0.424500003457069	0.967999994754791	0.912499994039536	0.960999995470047
cg07793163	0.980000019073486	0.964747488498688	0.727500021457672	0.940499991178513	0.965499997138977	1	0.953500002622604	0.975499987602234	0.980000019073486	0.976000010967255	0.317499995231628
cg05253716	0.981000006198883	0.964772727272727	0.978499978780746	0.949999988079071	1	0.954000025987625	0.980499982833862	0.979999989271164	0.980000019073486	0.16949999704957	0.970500022172928
cg13617280	0.967000007629395	0.886252999305725	0.976500004529953	0.900500029325485	0.97800001502037	0.951999992132187	0.936500012874603	0.962999999523163	0.845000028610229	0.0469999983906746	0.983999997377396
cg16316183	0.964999973773956	0.919183514118195	0.967000007629395	0.900999993085861	0.950000017881393	0.949000000953674	0.893500000238419	0.906499981880188	0.732999980449677	0.0469999983906746	0.974500000476837
cg24410690	0.984000027179718	0.931498829039813	0.988000005483627	0.921999990940094	0.966000020503998	0.974000006914139	0.924499988555908	0.956000000238419	0.916000008583069	0.0540000014007092	0.987500011920929
cg21616243	0.957000017166138	0.933760493993759	0.962999999523163	0.962999999523163	0.979000002145767	0.98199999332428	0.979000002145767	0.95949998497963	0.976999998092651	0.31700000166893	1
cg08897688	0.188999995589256	0.914545497894287	0.885500013828278	0.75900000333786	0.818500012159348	0.835999995470047	0.90200001001358	0.899500012397766	0.927999973297119	0.793000012636185	0.722499996423721
